block_fips,block_name,town,county,town_fips
090159045005027,Block 5027,Killingly,Windham,0901540500
090159025001017,Block 1017,Pomfret,Windham,0901561030
090093453005011,Block 5011,Naugatuck,New Haven,0900949950
090093614012000,Block 2000,New Haven,New Haven,0900952070
090091802005004,Block 5004,East Haven,New Haven,0900922910
090093481112024,Block 2024,Southbury,New Haven,0900969640
090093501011012,Block 1012,Waterbury,New Haven,0900980070
090091573002010,Block 2010,Orange,New Haven,0900957600
090091706001018,Block 1018,Meriden,New Haven,0900946520
090093481221004,Block 1004,Southbury,New Haven,0900969640
090158003002005,Block 2005,Windham,Windham,0901586790
090093611002009,Block 2009,Wolcott,New Haven,0900987560
090093522001004,Block 1004,Waterbury,New Haven,0900980070
090091671011001,Block 1001,North Haven,New Haven,0900954870
090093454003002,Block 3002,Naugatuck,New Haven,0900949950
090093501014007,Block 4007,Waterbury,New Haven,0900980070
090093431013006,Block 3006,Cheshire,New Haven,0900914160
090010813001004,Block 1004,Stratford,Fairfield,0900174190
090010104003004,Block 3004,Greenwich,Fairfield,0900133620
090159011012015,Block 2015,Woodstock,Windham,0901588190
090091804001020,Block 1020,East Haven,New Haven,0900922910
090093508001005,Block 1005,Waterbury,New Haven,0900980070
090093509001023,Block 1023,Waterbury,New Haven,0900980070
090091510003010,Block 3010,Milford,New Haven,0900947535
090091842001004,Block 1004,Branford,New Haven,0900907310
090093509002001,Block 2001,Waterbury,New Haven,0900980070
090093509001014,Block 1014,Waterbury,New Haven,0900980070
090091654002000,Block 2000,Hamden,New Haven,0900935650
090091806021004,Block 1004,East Haven,New Haven,0900922910
090091942022006,Block 2006,Madison,New Haven,0900944560
090091504002000,Block 2000,Milford,New Haven,0900947535
090091705003005,Block 3005,Meriden,New Haven,0900946520
090158004002013,Block 2013,Windham,Windham,0901586790
090159041012020,Block 2020,Killingly,Windham,0901540500
090159045004017,Block 4017,Killingly,Windham,0901540500
090159025001022,Block 1022,Pomfret,Windham,0901561030
090012402002021,Block 2021,Redding,Fairfield,0900163480
090010351023000,Block 3000,New Canaan,Fairfield,0900150580
090011102023018,Block 3018,Shelton,Fairfield,0900168170
090010302001016,Block 1016,Darien,Fairfield,0900118850
090010113001009,Block 1009,Greenwich,Fairfield,0900133620
090011002002011,Block 2011,Monroe,Fairfield,0900148620
090011003003007,Block 3007,Newtown,Fairfield,0900152980
090158007001008,Block 1008,Windham,Windham,0901586790
090159073002011,Block 2011,Plainfield,Windham,0901559980
090159041021021,Block 1021,Killingly,Windham,0901540500
090010732002002,Block 2002,Bridgeport,Fairfield,0900108070
090010222021006,Block 1006,Stamford,Fairfield,0900173070
090010732001006,Block 1006,Bridgeport,Fairfield,0900108070
090010809002002,Block 2002,Stratford,Fairfield,0900174190
090159001003019,Block 3019,Thompson,Windham,0901575870
090159071003013,Block 3013,Plainfield,Windham,0901559980
090076401004023,Block 4023,Killingworth,Middlesex,0900740710
090075851001010,Block 1010,Durham,Middlesex,0900720810
090076702003045,Block 3045,Old Saybrook,Middlesex,0900757320
090076301011001,Block 1001,Essex,Middlesex,0900726270
090075420001009,Block 1009,Middletown,Middlesex,0900747360
090117081003007,Block 3007,Voluntown,New London,0901178600
090075502022004,Block 2004,East Hampton,Middlesex,0900722490
090091803001007,Block 1007,East Haven,New Haven,0900922910
090091414002003,Block 2003,New Haven,New Haven,0900952070
090091409001002,Block 1002,New Haven,New Haven,0900952070
090091652001011,Block 1011,Hamden,New Haven,0900935650
090093509002000,Block 2000,Waterbury,New Haven,0900980070
090093505002001,Block 2001,Waterbury,New Haven,0900980070
090093527024004,Block 4004,Waterbury,New Haven,0900980070
090091659002014,Block 2014,Hamden,New Haven,0900935650
090117091002003,Block 2003,Griswold,New London,0901133900
090117081002018,Block 2018,Voluntown,New London,0901178600
090117081002016,Block 2016,Voluntown,New London,0901178600
090117012004018,Block 4018,Ledyard,New London,0901142600
090159061001039,Block 1039,Canterbury,Windham,0901512130
090075901023006,Block 3006,Haddam,Middlesex,0900735230
090075951012000,Block 2000,East Haddam,Middlesex,0900722280
090075421002013,Block 2013,Middletown,Middlesex,0900747360
090075502011005,Block 1005,East Hampton,Middlesex,0900722490
090075414021003,Block 1003,Middletown,Middlesex,0900747360
090075801003002,Block 3002,Middlefield,Middlesex,0900747080
090076702003049,Block 3049,Old Saybrook,Middlesex,0900757320
090075602002003,Block 2003,Portland,Middlesex,0900761800
090075420002001,Block 2001,Middletown,Middlesex,0900747360
090076801022003,Block 2003,Westbrook,Middlesex,0900781680
090075951012033,Block 2033,East Haddam,Middlesex,0900722280
090076201001008,Block 1008,Deep River,Middlesex,0900719130
090076801021018,Block 1018,Westbrook,Middlesex,0900781680
090076401004027,Block 4027,Killingworth,Middlesex,0900740710
090076101001010,Block 1010,Clinton,Middlesex,0900715350
090075502012002,Block 2002,East Hampton,Middlesex,0900722490
090010739003000,Block 3000,Bridgeport,Fairfield,0900108070
090034875005010,Block 5010,South Windsor,Hartford,0900371390
090035114002000,Block 2000,East Hartford,Hartford,0900322630
090034001012000,Block 2000,Berlin,Hartford,0900304300
090034601001010,Block 1010,Farmington,Hartford,0900327600
090035102002004,Block 2004,East Hartford,Hartford,0900322630
090034763002024,Block 2024,Windsor Locks,Hartford,0900387070
090034735021001,Block 1001,Windsor Locks,Hartford,0900387070
090034964002012,Block 2012,West Hartford,Hartford,0900382590
090035040001007,Block 1007,Hartford,Hartford,0900337070
090034771012015,Block 2015,Suffield,Hartford,0900374540
090035042001000,Block 1000,Hartford,Hartford,0900337070
090035143004009,Block 4009,Manchester,Hartford,0900344700
090052535004008,Block 4008,New Milford,Litchfield,0900552630
090052534001012,Block 1012,New Milford,Litchfield,0900552630
090052961003021,Block 3021,Goshen,Litchfield,0900532290
090054253001011,Block 1011,Plymouth,Litchfield,0900560750
090053601006005,Block 6005,Watertown,Litchfield,0900580490
090034621013004,Block 3004,Avon,Hartford,0900302060
090010801002007,Block 2007,Stratford,Fairfield,0900174190
090034661012004,Block 2004,Simsbury,Hartford,0900368940
090035202021021,Block 1021,Glastonbury,Hartford,0900331240
090035202022019,Block 2019,Glastonbury,Hartford,0900331240
090035152002001,Block 2001,Manchester,Hartford,0900344700
090033301002020,Block 2020,Hartland,Hartford,0900337140
090035040002004,Block 2004,Hartford,Hartford,0900337070
090034923004008,Block 4008,Wethersfield,Hartford,0900384900
090035048002009,Block 2009,Hartford,Hartford,0900337070
090034053002009,Block 2009,Bristol,Hartford,0900308490
090034621011007,Block 1007,Avon,Hartford,0900302060
090035144004010,Block 4010,Manchester,Hartford,0900344700
090034771012022,Block 2022,Suffield,Hartford,0900374540
090034731005008,Block 5008,Windsor,Hartford,0900387000
090034735021023,Block 1023,Windsor,Hartford,0900387000
090034168002000,Block 2000,New Britain,Hartford,0900350440
090034964003004,Block 3004,West Hartford,Hartford,0900382590
090035247002008,Block 2008,Hartford,Hartford,0900337070
090034305021012,Block 1012,Southington,Hartford,0900370550
090034621013013,Block 3013,Avon,Hartford,0900302060
090034001021018,Block 1018,Berlin,Hartford,0900304300
090034873001037,Block 1037,South Windsor,Hartford,0900371390
090034052004004,Block 4004,Bristol,Hartford,0900308490
090035203022006,Block 2006,Glastonbury,Hartford,0900331240
090034941002000,Block 2000,Newington,Hartford,0900352140
090034731005000,Block 5000,Windsor,Hartford,0900387000
090034874001012,Block 1012,South Windsor,Hartford,0900371390
090034622012015,Block 2015,Avon,Hartford,0900302060
090034737004012,Block 4012,Windsor,Hartford,0900387000
090034810002015,Block 2015,Enfield,Hartford,0900325990
090034812002019,Block 2019,Enfield,Hartford,0900325990
090010108001006,Block 1006,Greenwich,Fairfield,0900133620
090034805001013,Block 1013,Enfield,Hartford,0900325990
090034771031008,Block 1008,Suffield,Hartford,0900374540
090035149003010,Block 3010,Manchester,Hartford,0900344700
090034875004004,Block 4004,South Windsor,Hartford,0900371390
090034901002002,Block 2002,Rocky Hill,Hartford,0900365370
090052535005004,Block 5004,New Milford,Litchfield,0900552630
090053621025007,Block 5007,Woodbury,Litchfield,0900587910
090053602007020,Block 7020,Watertown,Litchfield,0900580490
090052651002020,Block 2020,Warren,Litchfield,0900579510
090053621022033,Block 2033,Woodbury,Litchfield,0900587910
090052961003038,Block 3038,Goshen,Litchfield,0900532290
090052671003033,Block 3033,Washington,Litchfield,0900579720
090034701004022,Block 4022,East Granby,Hartford,0900322070
090034002001017,Block 1017,Berlin,Hartford,0900304300
090034715002014,Block 2014,Bloomfield,Hartford,0900305910
090034975003000,Block 3000,West Hartford,Hartford,0900382590
090034622011025,Block 1025,Avon,Hartford,0900302060
090034712002017,Block 2017,Bloomfield,Hartford,0900305910
090034969002011,Block 2011,West Hartford,Hartford,0900382590
090035028002001,Block 2001,Hartford,Hartford,0900337070
090035108002008,Block 2008,East Hartford,Hartford,0900322630
090035242002003,Block 2003,Rocky Hill,Hartford,0900365370
090034001012041,Block 2041,Berlin,Hartford,0900304300
090035152001023,Block 1023,Manchester,Hartford,0900344700
090035243002004,Block 2004,Enfield,Hartford,0900325990
090035203022017,Block 2017,Glastonbury,Hartford,0900331240
090035244001016,Block 1016,Hartford,Hartford,0900337070
090034964001004,Block 1004,West Hartford,Hartford,0900382590
090053108042006,Block 2006,Torrington,Litchfield,0900576570
090054255001020,Block 1020,Plymouth,Litchfield,0900560750
090052611002006,Block 2006,Salisbury,Litchfield,0900566420
090052611001046,Block 1046,Salisbury,Litchfield,0900566420
090052671005012,Block 5012,Washington,Litchfield,0900579720
090052632001037,Block 1037,Cornwall,Litchfield,0900517240
090053061001009,Block 1009,New Hartford,Litchfield,0900551350
090053202001002,Block 1002,Winchester,Litchfield,0900586440
090053621012011,Block 2011,Woodbury,Litchfield,0900587910
090052671002015,Block 2015,Washington,Litchfield,0900579720
090052532004004,Block 4004,New Milford,Litchfield,0900552630
090010216011006,Block 1006,Stamford,Fairfield,0900173070
090010712004003,Block 4003,Bridgeport,Fairfield,0900108070
090011052003014,Block 3014,Easton,Fairfield,0900123890
090010434002011,Block 2011,Norwalk,Fairfield,0900156060
090012201003020,Block 3020,New Fairfield,Fairfield,0900150860
090010604002013,Block 2013,Fairfield,Fairfield,0900126620
090010503021000,Block 1000,Westport,Fairfield,0900183500
090010905003009,Block 3009,Trumbull,Fairfield,0900177200
090010431002003,Block 2003,Norwalk,Fairfield,0900156060
090010429002007,Block 2007,Norwalk,Fairfield,0900156060
090010709002007,Block 2007,Bridgeport,Fairfield,0900108070
090010809004008,Block 4008,Stratford,Fairfield,0900174190
090011002003004,Block 3004,Monroe,Fairfield,0900148620
090010222021009,Block 1009,Stamford,Fairfield,0900173070
090052984003001,Block 3001,Harwinton,Litchfield,0900537280
090053201022014,Block 2014,Winchester,Litchfield,0900586440
090053107005004,Block 5004,Torrington,Litchfield,0900576570
090052602001013,Block 1013,North Canaan,Litchfield,0900554030
090135382022011,Block 2011,Somers,Tolland,0901369220
090135331031021,Block 1021,Tolland,Tolland,0901376290
090135351023006,Block 3006,Ellington,Tolland,0901325360
090138902022008,Block 2008,Stafford,Tolland,0901372090
090138813004006,Block 4006,Mansfield,Tolland,0901344910
090138901002011,Block 2011,Stafford,Tolland,0901372090
090138601003014,Block 3014,Columbia,Tolland,0901316400
090052661001017,Block 1017,Kent,Litchfield,0900540290
090053491001001,Block 1001,Thomaston,Litchfield,0900575730
090053604002020,Block 2020,Watertown,Litchfield,0900580490
090135331033005,Block 3005,Tolland,Tolland,0901376290
090135382023010,Block 3010,Somers,Tolland,0901369220
090138811004004,Block 4004,Mansfield,Tolland,0901344910
090135331032011,Block 2011,Tolland,Tolland,0901376290
090138901004000,Block 4000,Stafford,Tolland,0901372090
090052611002012,Block 2012,Salisbury,Litchfield,0900566420
090052534001020,Block 1020,New Milford,Litchfield,0900552630
090053421003002,Block 3002,Bethlehem,Litchfield,0900504930
090053421003004,Block 3004,Bethlehem,Litchfield,0900504930
090052611002039,Block 2039,Salisbury,Litchfield,0900566420
090052611003025,Block 3025,Salisbury,Litchfield,0900566420
090052621004032,Block 4032,Sharon,Litchfield,0900567960
090053103002010,Block 2010,Torrington,Litchfield,0900576570
090053101002011,Block 2011,Torrington,Litchfield,0900576570
090053491001015,Block 1015,Thomaston,Litchfield,0900575730
090053621022015,Block 2015,Woodbury,Litchfield,0900587910
090052671003003,Block 3003,Washington,Litchfield,0900579720
090010506002008,Block 2008,Westport,Fairfield,0900183500
090010737003002,Block 3002,Bridgeport,Fairfield,0900108070
090010811002022,Block 2022,Stratford,Fairfield,0900174190
090010218021007,Block 1007,Stamford,Fairfield,0900173070
090010221012015,Block 2015,Stamford,Fairfield,0900173070
090035247003011,Block 3011,Hartford,Hartford,0900337070
090035247001001,Block 1001,Hartford,Hartford,0900337070
090034962004002,Block 4002,West Hartford,Hartford,0900382590
090035015001002,Block 1002,Hartford,Hartford,0900337070
090034942011011,Block 1011,Newington,Hartford,0900352140
090135305002019,Block 2019,Vernon,Tolland,0901378250
090135351012000,Block 2000,Ellington,Tolland,0901325360
090053421002008,Block 2008,Bethlehem,Litchfield,0900504930
090011102012011,Block 2011,Shelton,Fairfield,0900168170
090010902004005,Block 4005,Trumbull,Fairfield,0900177200
090010602004004,Block 4004,Fairfield,Fairfield,0900126620
090034966002016,Block 2016,West Hartford,Hartford,0900382590
090039801001010,Block 1010,Hartford,Hartford,0900337070
090035202012018,Block 2018,Glastonbury,Hartford,0900331240
090035147001000,Block 1000,Manchester,Hartford,0900344700
090034977003009,Block 3009,West Hartford,Hartford,0900382590
090034306042004,Block 2004,Southington,Hartford,0900370550
090035012002005,Block 2005,Hartford,Hartford,0900337070
090012101021007,Block 1007,Danbury,Fairfield,0900118500
090010446001023,Block 1023,Norwalk,Fairfield,0900156060
090034054011015,Block 1015,Bristol,Hartford,0900308490
090034056004011,Block 4011,Bristol,Hartford,0900308490
090034059003009,Block 3009,Bristol,Hartford,0900308490
090035146001003,Block 1003,Manchester,Hartford,0900344700
090010810003012,Block 3012,Stratford,Fairfield,0900174190
090012105012016,Block 2016,Danbury,Fairfield,0900118500
090010729003000,Block 3000,Bridgeport,Fairfield,0900108070
090012572003005,Block 3005,Bridgeport,Fairfield,0900108070
